,Unnamed: 0,Area_code,State,Market,Market_size,Profit,Margin,Sales,COGS,Total_expenses,Marketing,Inventory,Budget_profit,Budget_COGS,Budget_margin,Budget_sales,Product_ID,Date,Product_type,Product,Type
2292,2292,603,new hampshire,east,small market,17,26,48,17,16,4,777,20,10,30,40,13,2011-01-01,1,green tea,0
2293,2293,603,new hampshire,east,small market,47,43,46,0,11,0,774,30,0,40,40,13,2011-01-02,1,green tea,0
2294,2294,603,new hampshire,east,small market,47,43,46,0,11,0,731,30,0,40,40,13,2011-01-03,1,green tea,0
2295,2295,603,new hampshire,east,small market,47,43,46,0,11,0,688,30,0,40,40,13,2011-01-04,1,green tea,0
2296,2296,603,new hampshire,east,small market,44,43,43,0,10,0,645,30,0,40,40,13,2011-01-05,1,green tea,0
2297,2297,603,new hampshire,east,small market,44,43,43,0,10,0,602,30,0,40,40,13,2011-01-06,1,green tea,0
2298,2298,603,new hampshire,east,small market,43,43,43,0,11,0,559,30,0,40,40,13,2011-01-07,1,green tea,0
2299,2299,603,new hampshire,east,small market,43,43,43,0,11,0,516,30,0,40,40,13,2011-01-08,1,green tea,0
2300,2300,603,new hampshire,east,small market,46,43,46,0,12,0,473,30,0,40,40,13,2011-01-09,1,green tea,0
2301,2301,603,new hampshire,east,small market,47,43,46,0,11,0,430,40,0,40,40,13,2011-01-10,1,green tea,0
2302,2302,603,new hampshire,east,small market,47,43,46,0,11,0,387,30,0,40,40,13,2011-01-11,1,green tea,0
2303,2303,603,new hampshire,east,small market,47,43,46,0,11,0,344,30,0,40,40,13,2011-01-12,1,green tea,0
2304,2304,603,new hampshire,east,small market,40,53,90,37,63,34,261,0,30,50,80,5,2010-01-01,2,caffe mocha,0
2305,2305,603,new hampshire,east,small market,40,61,104,43,68,39,256,10,40,60,100,5,2010-01-02,2,caffe mocha,0
2306,2306,603,new hampshire,east,small market,40,63,107,44,70,40,251,10,40,60,100,5,2010-01-03,2,caffe mocha,0
2307,2307,603,new hampshire,east,small market,40,63,107,44,69,40,261,10,40,60,100,5,2010-01-04,2,caffe mocha,0
2308,2308,603,new hampshire,east,small market,40,61,104,43,68,39,282,10,40,60,100,5,2010-01-05,2,caffe mocha,0
2309,2309,603,new hampshire,east,small market,40,73,125,52,77,47,313,20,40,80,120,5,2010-01-06,2,caffe mocha,0
2310,2310,603,new hampshire,east,small market,40,82,141,59,83,53,338,10,50,80,130,5,2010-01-07,2,caffe mocha,0
2311,2311,603,new hampshire,east,small market,1,88,151,63,87,57,332,10,60,80,140,5,2010-01-08,2,caffe mocha,0
2312,2312,603,new hampshire,east,small market,40,62,106,44,69,40,325,10,40,60,100,5,2010-01-09,2,caffe mocha,0
2313,2313,603,new hampshire,east,small market,40,64,109,45,71,41,320,30,30,60,90,5,2010-01-10,2,caffe mocha,0
2314,2314,603,new hampshire,east,small market,40,62,106,44,70,40,325,10,40,60,100,5,2010-01-11,2,caffe mocha,0
2315,2315,603,new hampshire,east,small market,40,69,118,49,73,44,335,10,40,70,110,5,2010-01-12,2,caffe mocha,0
2316,2316,603,new hampshire,east,small market,40,53,101,37,66,34,261,0,30,50,80,5,2011-01-01,2,caffe mocha,0
2317,2317,603,new hampshire,east,small market,40,61,111,43,68,39,256,10,40,60,100,5,2011-01-02,2,caffe mocha,0
2318,2318,603,new hampshire,east,small market,40,63,114,44,70,40,251,10,40,60,100,5,2011-01-03,2,caffe mocha,0
2319,2319,603,new hampshire,east,small market,40,63,114,44,69,40,261,10,40,60,100,5,2011-01-04,2,caffe mocha,0
2320,2320,603,new hampshire,east,small market,40,61,103,43,63,39,282,10,40,60,100,5,2011-01-05,2,caffe mocha,0
2321,2321,603,new hampshire,east,small market,40,73,124,52,72,47,313,20,40,80,120,5,2011-01-06,2,caffe mocha,0
2322,2322,603,new hampshire,east,small market,40,82,140,59,77,53,338,10,50,80,130,5,2011-01-07,2,caffe mocha,0
2323,2323,603,new hampshire,east,small market,1,88,150,63,81,57,332,10,60,80,140,5,2011-01-08,2,caffe mocha,0
2324,2324,603,new hampshire,east,small market,40,62,113,44,69,40,325,10,40,60,100,5,2011-01-09,2,caffe mocha,0
2325,2325,603,new hampshire,east,small market,40,64,116,45,71,41,320,30,30,60,90,5,2011-01-10,2,caffe mocha,0
2326,2326,603,new hampshire,east,small market,40,62,113,44,70,40,325,10,40,60,100,5,2011-01-11,2,caffe mocha,0
2327,2327,603,new hampshire,east,small market,40,69,126,49,73,44,335,10,40,70,110,5,2011-01-12,2,caffe mocha,0
2328,2328,603,new hampshire,east,small market,40,42,76,34,46,12,197,0,20,30,50,9,2010-01-01,3,lemon,1
2329,2329,603,new hampshire,east,small market,40,41,74,33,45,12,193,0,20,30,50,9,2010-01-02,3,lemon,1
2330,2330,603,new hampshire,east,small market,40,42,75,33,45,12,190,0,20,30,50,9,2010-01-03,3,lemon,1
2331,2331,603,new hampshire,east,small market,40,44,79,35,47,13,197,10,20,40,60,9,2010-01-04,3,lemon,1
2332,2332,603,new hampshire,east,small market,40,45,81,36,46,13,212,10,20,40,60,9,2010-01-05,3,lemon,1
2333,2333,603,new hampshire,east,small market,0,46,82,36,46,13,236,10,20,40,60,9,2010-01-06,3,lemon,1
2334,2334,603,new hampshire,east,small market,0,46,82,36,46,13,252,10,20,40,60,9,2010-01-07,3,lemon,1
2335,2335,603,new hampshire,east,small market,1,48,86,38,47,14,248,10,20,40,60,9,2010-01-08,3,lemon,1
2336,2336,603,new hampshire,east,small market,2,51,91,40,49,15,244,10,30,40,70,9,2010-01-09,3,lemon,1
2337,2337,603,new hampshire,east,small market,40,43,77,34,46,12,240,20,10,30,40,9,2010-01-10,3,lemon,1
2338,2338,603,new hampshire,east,small market,40,41,74,33,45,12,243,0,20,30,50,9,2010-01-11,3,lemon,1
2339,2339,603,new hampshire,east,small market,2,49,88,39,47,14,250,10,20,40,60,9,2010-01-12,3,lemon,1
2340,2340,603,new hampshire,east,small market,40,42,85,34,48,12,197,0,20,30,50,9,2011-01-01,3,lemon,1
2341,2341,603,new hampshire,east,small market,40,41,79,33,45,12,193,0,20,30,50,9,2011-01-02,3,lemon,1
2342,2342,603,new hampshire,east,small market,40,42,80,33,45,12,190,0,20,30,50,9,2011-01-03,3,lemon,1
2343,2343,603,new hampshire,east,small market,40,44,84,35,47,13,197,10,20,40,60,9,2011-01-04,3,lemon,1
2344,2344,603,new hampshire,east,small market,40,45,80,36,43,13,212,10,20,40,60,9,2011-01-05,3,lemon,1
2345,2345,603,new hampshire,east,small market,0,46,81,36,43,13,236,10,20,40,60,9,2011-01-06,3,lemon,1
2346,2346,603,new hampshire,east,small market,0,46,81,36,43,13,252,10,20,40,60,9,2011-01-07,3,lemon,1
2347,2347,603,new hampshire,east,small market,1,48,85,38,44,14,248,10,20,40,60,9,2011-01-08,3,lemon,1
2348,2348,603,new hampshire,east,small market,3,51,97,40,49,15,244,10,30,40,70,9,2011-01-09,3,lemon,1
2349,2349,603,new hampshire,east,small market,40,43,82,34,46,12,240,20,10,30,40,9,2011-01-10,3,lemon,1
2350,2350,603,new hampshire,east,small market,40,41,79,33,45,12,243,0,20,30,50,9,2011-01-11,3,lemon,1
2351,2351,603,new hampshire,east,small market,3,49,94,39,47,14,250,10,20,40,60,9,2011-01-12,3,lemon,1
2352,2352,603,new hampshire,east,small market,10,27,45,18,17,5,821,20,10,30,40,11,2010-01-01,1,darjeeling,0
2353,2353,603,new hampshire,east,small market,11,27,45,18,16,5,818,20,10,30,40,11,2010-01-02,1,darjeeling,0
2354,2354,603,new hampshire,east,small market,11,27,45,18,16,5,816,20,10,30,40,11,2010-01-03,1,darjeeling,0
2355,2355,603,new hampshire,east,small market,12,28,47,19,16,5,820,20,20,30,50,11,2010-01-04,1,darjeeling,0
2356,2356,603,new hampshire,east,small market,12,29,49,20,17,5,829,20,20,30,50,11,2010-01-05,1,darjeeling,0
2357,2357,603,new hampshire,east,small market,17,35,58,23,18,6,843,30,20,40,60,11,2010-01-06,1,darjeeling,0
2358,2358,603,new hampshire,east,small market,17,36,61,25,19,7,854,30,20,40,60,11,2010-01-07,1,darjeeling,0
2359,2359,603,new hampshire,east,small market,20,38,63,25,18,7,851,30,20,40,60,11,2010-01-08,1,darjeeling,0
2360,2360,603,new hampshire,east,small market,12,29,48,19,17,5,848,20,20,30,50,11,2010-01-09,1,darjeeling,0
2361,2361,603,new hampshire,east,small market,14,31,52,21,17,5,846,30,20,30,50,11,2010-01-10,1,darjeeling,0
2362,2362,603,new hampshire,east,small market,8,24,39,15,16,4,848,20,10,30,40,11,2010-01-11,1,darjeeling,0
2363,2363,603,new hampshire,east,small market,10,25,41,16,15,4,851,20,10,30,40,11,2010-01-12,1,darjeeling,0
2364,2364,603,new hampshire,east,small market,16,27,50,18,18,5,821,20,10,30,40,11,2011-01-01,1,darjeeling,0
2365,2365,603,new hampshire,east,small market,16,27,48,18,16,5,818,20,10,30,40,11,2011-01-02,1,darjeeling,0
2366,2366,603,new hampshire,east,small market,16,27,48,18,16,5,816,20,10,30,40,11,2011-01-03,1,darjeeling,0
2367,2367,603,new hampshire,east,small market,18,28,50,19,16,5,820,20,20,30,50,11,2011-01-04,1,darjeeling,0
2368,2368,603,new hampshire,east,small market,17,29,49,20,16,5,829,20,20,30,50,11,2011-01-05,1,darjeeling,0
2369,2369,603,new hampshire,east,small market,23,35,57,23,17,6,843,30,20,40,60,11,2011-01-06,1,darjeeling,0
2370,2370,603,new hampshire,east,small market,23,36,60,25,18,7,854,30,20,40,60,11,2011-01-07,1,darjeeling,0
2371,2371,603,new hampshire,east,small market,28,38,62,25,17,7,851,30,20,40,60,11,2011-01-08,1,darjeeling,0
2372,2372,603,new hampshire,east,small market,18,29,51,19,17,5,848,20,20,30,50,11,2011-01-09,1,darjeeling,0
2373,2373,603,new hampshire,east,small market,21,31,55,21,17,5,846,30,20,30,50,11,2011-01-10,1,darjeeling,0
2374,2374,603,new hampshire,east,small market,12,24,42,15,16,4,848,20,10,30,40,11,2011-01-11,1,darjeeling,0
2375,2375,603,new hampshire,east,small market,15,25,44,16,15,4,851,20,10,30,40,11,2011-01-12,1,darjeeling,0
2376,2376,603,new hampshire,east,small market,40,36,65,29,44,11,169,0,20,40,60,7,2010-01-01,2,regular espresso,0
2377,2377,603,new hampshire,east,small market,40,38,68,30,44,11,165,0,20,40,60,7,2010-01-02,2,regular espresso,0
2378,2378,603,new hampshire,east,small market,40,42,75,33,46,12,162,0,30,40,70,7,2010-01-03,2,regular espresso,0
2379,2379,603,new hampshire,east,small market,40,36,65,29,45,11,169,0,20,40,60,7,2010-01-04,2,regular espresso,0
2380,2380,603,new hampshire,east,small market,40,42,76,34,45,12,182,0,30,40,70,7,2010-01-05,2,regular espresso,0
2381,2381,603,new hampshire,east,small market,40,43,78,35,46,13,204,0,30,40,70,7,2010-01-06,2,regular espresso,0
2382,2382,603,new hampshire,east,small market,0,49,89,40,49,15,219,10,30,50,80,7,2010-01-07,2,regular espresso,0
2383,2383,603,new hampshire,east,small market,40,36,65,29,45,11,215,0,20,40,60,7,2010-01-08,2,regular espresso,0
2384,2384,603,new hampshire,east,small market,40,30,54,24,42,9,212,0,20,30,50,7,2010-01-09,2,regular espresso,0
2385,2385,603,new hampshire,east,small market,40,31,56,25,43,9,209,10,10,30,40,7,2010-01-10,2,regular espresso,0
2386,2386,603,new hampshire,east,small market,40,42,76,34,45,12,211,0,30,40,70,7,2010-01-11,2,regular espresso,0
2387,2387,603,new hampshire,east,small market,40,25,45,20,41,7,218,0,10,30,40,7,2010-01-12,2,regular espresso,0
2388,2388,603,new hampshire,east,small market,40,36,73,29,46,11,169,0,20,40,60,7,2011-01-01,2,regular espresso,0
2389,2389,603,new hampshire,east,small market,40,38,72,30,44,11,165,0,20,40,60,7,2011-01-02,2,regular espresso,0
2390,2390,603,new hampshire,east,small market,40,42,80,33,46,12,162,0,30,40,70,7,2011-01-03,2,regular espresso,0
2391,2391,603,new hampshire,east,small market,40,36,69,29,45,11,169,0,20,40,60,7,2011-01-04,2,regular espresso,0
2392,2392,603,new hampshire,east,small market,40,42,75,34,42,12,182,0,30,40,70,7,2011-01-05,2,regular espresso,0
2393,2393,603,new hampshire,east,small market,40,43,77,35,43,13,204,0,30,40,70,7,2011-01-06,2,regular espresso,0
2394,2394,603,new hampshire,east,small market,0,49,88,40,46,15,219,10,30,50,80,7,2011-01-07,2,regular espresso,0
2395,2395,603,new hampshire,east,small market,40,36,64,29,42,11,215,0,20,40,60,7,2011-01-08,2,regular espresso,0
2396,2396,603,new hampshire,east,small market,40,30,58,24,42,9,212,0,20,30,50,7,2011-01-09,2,regular espresso,0
2397,2397,603,new hampshire,east,small market,40,31,60,25,43,9,209,10,10,30,40,7,2011-01-10,2,regular espresso,0
2398,2398,603,new hampshire,east,small market,40,42,81,34,45,12,211,0,30,40,70,7,2011-01-11,2,regular espresso,0
2399,2399,603,new hampshire,east,small market,40,25,48,20,41,7,218,0,10,30,40,7,2011-01-12,2,regular espresso,0
2400,2400,607,new york,east,major market,350,374,664,249,138,87,2580,230,220,340,560,2,2011-01-11,0,columbian,0
2401,2401,607,new york,east,major market,116,111,199,76,33,21,580,100,80,120,200,13,2011-01-10,1,green tea,0
2402,2402,607,new york,east,major market,40,-62,63,125,146,113,1118,-190,120,-60,60,5,2010-01-03,2,caffe mocha,0
2403,2403,607,new york,east,major market,111,238,483,245,127,93,1419,100,180,190,370,9,2010-01-01,3,lemon,1
2404,2404,607,new york,east,major market,263,398,669,271,135,102,1727,220,200,320,520,9,2010-01-06,3,lemon,1
2405,2405,607,new york,east,major market,309,453,747,294,144,111,1727,210,220,320,540,9,2010-01-12,3,lemon,1
2406,2406,607,new york,east,major market,40,-33,180,213,87,66,1214,-80,160,-20,140,10,2010-01-02,3,mint,1
2407,2407,607,new york,east,major market,40,-37,196,235,87,72,2169,-90,170,-20,150,10,2011-01-05,3,mint,1
2408,2408,607,new york,east,major market,157,139,262,95,40,26,821,120,100,150,250,11,2011-01-01,1,darjeeling,0
2409,2409,608,wisconsin,central,small market,20,66,134,54,56,20,312,30,50,70,120,1,2011-01-01,0,amaretto,0
2410,2410,608,wisconsin,central,small market,34,82,159,67,59,25,391,30,70,80,150,1,2011-01-09,0,amaretto,0
2411,2411,608,wisconsin,central,small market,24,154,264,110,130,100,665,50,110,160,270,2,2010-01-06,0,columbian,0
2412,2412,608,wisconsin,central,small market,35,184,317,133,149,120,705,60,140,190,330,2,2010-01-08,0,columbian,0
2413,2413,608,wisconsin,central,small market,25,132,242,95,115,86,554,30,100,130,230,2,2011-01-04,0,columbian,0
2414,2414,608,wisconsin,central,small market,44,173,294,124,131,112,717,60,130,180,310,2,2011-01-07,0,columbian,0
2415,2415,608,wisconsin,central,small market,24,130,239,94,114,85,694,30,90,130,220,2,2011-01-11,0,columbian,0
2416,2416,608,wisconsin,central,small market,47,92,170,78,45,24,995,70,90,110,200,5,2010-01-05,2,caffe mocha,0
2417,2417,608,wisconsin,central,small market,56,103,189,86,47,26,1081,90,90,130,220,5,2010-01-07,2,caffe mocha,0
2418,2418,608,wisconsin,central,small market,48,94,174,80,46,24,1055,120,110,140,250,5,2010-01-10,2,caffe mocha,0
2419,2419,608,wisconsin,central,small market,58,82,161,69,43,21,965,50,80,90,170,5,2011-01-04,2,caffe mocha,0
2420,2420,608,wisconsin,central,small market,65,92,168,78,42,24,995,70,90,110,200,5,2011-01-05,2,caffe mocha,0
2421,2421,608,wisconsin,central,small market,21,43,76,33,22,10,577,30,30,50,80,6,2010-01-09,2,decaf espresso,1
2422,2422,608,wisconsin,central,small market,19,32,60,24,19,7,567,30,30,40,70,6,2011-01-12,2,decaf espresso,1
2423,2423,608,wisconsin,central,small market,62,82,129,48,34,14,351,50,40,70,110,8,2011-01-05,3,chamomile,1
2424,2424,608,wisconsin,central,small market,47,72,121,49,25,13,779,50,40,60,100,9,2010-01-04,3,lemon,1
2425,2425,608,wisconsin,central,small market,50,75,126,51,25,14,857,60,40,70,110,9,2010-01-09,3,lemon,1
2426,2426,608,wisconsin,central,small market,44,48,91,33,21,9,777,50,20,50,70,9,2011-01-01,3,lemon,1
2427,2427,608,wisconsin,central,small market,47,89,150,61,42,19,390,50,50,80,130,11,2010-01-01,1,darjeeling,0
2428,2428,608,wisconsin,central,small market,73,89,168,61,44,19,390,50,50,80,130,11,2011-01-01,1,darjeeling,0
2429,2429,608,wisconsin,central,small market,56,77,137,52,39,16,376,40,40,70,110,11,2011-01-03,1,darjeeling,0
2430,2430,608,wisconsin,central,small market,46,67,120,46,36,14,454,30,30,60,90,11,2011-01-09,1,darjeeling,0
2431,2431,608,wisconsin,central,small market,40,66,113,47,72,42,622,0,40,50,90,12,2010-01-07,1,earl grey,0
2432,2432,608,wisconsin,central,small market,1,87,160,63,86,57,521,10,50,80,130,12,2011-01-04,1,earl grey,0
2433,2433,608,wisconsin,central,small market,3,90,153,64,82,58,551,10,50,80,130,12,2011-01-05,1,earl grey,0
2434,2434,614,ohio,central,major market,20,63,110,47,43,15,420,40,40,70,110,1,2010-01-07,0,amaretto,0
2435,2435,614,ohio,central,major market,28,72,125,53,44,17,410,50,50,80,130,1,2010-01-09,0,amaretto,0
2436,2436,614,ohio,central,major market,47,77,143,57,45,18,323,50,60,80,140,1,2011-01-03,0,amaretto,0
2437,2437,614,ohio,central,major market,39,71,131,52,45,17,405,60,40,70,110,1,2011-01-10,0,amaretto,0
2438,2438,614,ohio,central,major market,42,83,140,57,41,18,364,50,60,80,140,2,2010-01-01,0,columbian,0
2439,2439,614,ohio,central,major market,19,55,93,38,36,12,414,20,40,50,90,2,2010-01-06,0,columbian,0
2440,2440,614,ohio,central,major market,32,68,114,46,36,14,424,40,40,70,110,2,2010-01-11,0,columbian,0
2441,2441,614,ohio,central,major market,24,60,101,41,36,13,435,20,40,50,90,2,2010-01-12,0,columbian,0
2442,2442,614,ohio,central,major market,65,83,157,57,43,18,364,50,60,80,140,2,2011-01-01,0,columbian,0
2443,2443,614,ohio,central,major market,43,64,114,43,35,13,424,40,40,70,110,2,2011-01-09,0,columbian,0
2444,2444,614,ohio,central,major market,0,87,150,63,87,57,435,20,60,90,150,3,2010-01-01,0,decaf irish cream,1
2445,2445,614,ohio,central,major market,40,75,129,54,78,49,427,20,50,80,130,3,2010-01-02,0,decaf irish cream,1
2446,2446,614,ohio,central,major market,40,52,89,37,63,33,513,10,30,60,90,3,2010-01-08,0,decaf irish cream,1
2447,2447,614,ohio,central,major market,40,74,134,52,77,47,509,20,50,80,130,3,2011-01-09,0,decaf irish cream,1
2448,2448,614,ohio,central,major market,40,73,133,52,76,47,509,10,50,70,120,3,2011-01-11,0,decaf irish cream,1
2449,2449,614,ohio,central,major market,99,171,341,170,72,47,1091,140,190,210,400,5,2010-01-01,2,caffe mocha,0
2450,2450,614,ohio,central,major market,140,163,346,162,69,45,1059,130,180,200,380,5,2011-01-03,2,caffe mocha,0
2451,2451,614,ohio,central,major market,16,72,130,58,56,22,338,40,60,90,150,6,2010-01-01,2,decaf espresso,1
2452,2452,614,ohio,central,major market,18,73,132,59,55,22,331,40,60,90,150,6,2010-01-02,2,decaf espresso,1
2453,2453,614,ohio,central,major market,12,66,120,54,54,20,404,70,70,100,170,6,2010-01-10,2,decaf espresso,1
2454,2454,614,ohio,central,major market,15,64,114,51,49,19,419,30,50,80,130,6,2011-01-07,2,decaf espresso,1
2455,2455,614,ohio,central,major market,9,26,44,18,17,5,478,20,10,20,30,8,2010-01-06,3,chamomile,1
2456,2456,614,ohio,central,major market,17,29,49,20,16,5,464,30,10,30,40,8,2011-01-05,3,chamomile,1
2457,2457,614,ohio,central,major market,37,44,78,29,19,8,490,30,20,40,60,8,2011-01-12,3,chamomile,1
2458,2458,614,ohio,central,major market,26,45,75,30,19,8,820,40,20,40,60,9,2010-01-04,3,lemon,1
2459,2459,614,ohio,central,major market,16,34,57,23,18,6,868,40,10,40,50,9,2010-01-07,3,lemon,1
2460,2460,614,ohio,central,major market,30,52,88,36,22,10,862,40,30,50,80,9,2010-01-11,3,lemon,1
2461,2461,614,ohio,central,major market,45,48,90,32,20,8,821,50,20,50,70,9,2011-01-01,3,lemon,1
2462,2462,614,ohio,central,major market,34,43,77,29,20,8,862,40,20,40,60,9,2011-01-09,3,lemon,1
2463,2463,614,ohio,central,major market,62,120,200,80,58,26,640,60,60,110,170,11,2010-01-02,1,darjeeling,0
2464,2464,614,ohio,central,major market,92,120,213,80,58,26,640,60,60,110,170,11,2011-01-02,1,darjeeling,0
2465,2465,614,ohio,central,major market,142,172,283,114,64,37,810,100,90,160,250,11,2011-01-08,1,darjeeling,0
2466,2466,614,ohio,central,major market,129,150,265,99,63,32,798,70,80,130,210,11,2011-01-09,1,darjeeling,0
2467,2467,614,ohio,central,major market,92,119,210,78,57,25,798,60,60,100,160,11,2011-01-11,1,darjeeling,0
2468,2468,614,ohio,central,major market,76,127,218,91,51,28,656,80,50,100,150,12,2010-01-10,1,earl grey,0
2469,2469,617,massachusetts,east,major market,547,595,649,54,48,17,40,530,50,560,610,2,2010-01-06,0,columbian,0
2470,2470,617,massachusetts,east,major market,777,612,658,52,46,17,40,560,40,590,630,2,2011-01-08,0,columbian,0
2471,2471,617,massachusetts,east,major market,13,30,50,20,17,5,482,20,20,30,50,13,2010-01-09,1,green tea,0
2472,2472,617,massachusetts,east,major market,19,30,53,20,17,5,482,20,20,30,50,13,2011-01-09,1,green tea,0
2473,2473,617,massachusetts,east,major market,40,65,117,52,77,47,458,10,40,70,110,5,2010-01-04,2,caffe mocha,0
2474,2474,617,massachusetts,east,major market,40,63,141,63,90,57,435,-10,60,60,120,5,2011-01-01,2,caffe mocha,0
2475,2475,617,massachusetts,east,major market,15,69,124,55,54,20,410,20,40,50,90,9,2010-01-11,3,lemon,1
2476,2476,617,massachusetts,east,major market,29,49,82,33,20,9,870,40,30,50,80,11,2010-01-12,1,darjeeling,0
2477,2477,617,massachusetts,east,major market,34,43,77,29,20,8,862,30,30,40,70,11,2011-01-09,1,darjeeling,0
2478,2478,617,massachusetts,east,major market,81,146,291,145,65,40,1304,100,130,150,280,7,2010-01-07,2,regular espresso,0
2479,2479,617,massachusetts,east,major market,156,171,382,170,75,47,1091,110,160,170,330,7,2011-01-01,2,regular espresso,0
2480,2480,617,massachusetts,east,major market,160,182,387,181,74,50,1283,120,170,180,350,7,2011-01-11,2,regular espresso,0
2481,2481,618,illinois,central,major market,222,270,461,195,101,64,956,180,200,280,480,2,2011-01-05,0,columbian,0
2482,2482,618,illinois,central,major market,122,185,312,127,63,40,671,140,130,190,320,3,2010-01-05,0,decaf irish cream,1
2483,2483,618,illinois,central,major market,220,336,589,253,116,83,1686,280,290,400,690,5,2010-01-09,2,caffe mocha,0
2484,2484,618,illinois,central,major market,197,179,322,123,46,34,959,130,110,170,280,8,2011-01-12,3,chamomile,1
2485,2485,618,illinois,central,major market,106,145,245,100,39,28,822,110,80,130,210,10,2010-01-04,3,mint,1
2486,2486,618,illinois,central,major market,137,136,228,94,34,26,562,90,80,120,200,11,2011-01-06,1,darjeeling,0
2487,2487,618,illinois,central,major market,30,79,131,52,49,17,662,30,40,70,110,12,2010-01-08,1,earl grey,0
2488,2488,619,california,west,major market,40,3,116,113,59,36,2758,-50,130,0,130,1,2010-01-11,0,amaretto,0
2489,2489,619,california,west,major market,71,102,181,68,54,22,559,40,40,70,110,13,2011-01-04,1,green tea,0
2490,2490,619,california,west,major market,153,152,254,104,38,29,871,120,80,140,220,8,2011-01-05,3,chamomile,1
2491,2491,619,california,west,major market,192,185,309,127,43,35,1007,150,100,170,270,8,2011-01-07,3,chamomile,1
2492,2492,619,california,west,major market,94,130,219,89,36,24,777,80,50,90,140,11,2010-01-01,1,darjeeling,0
2493,2493,619,california,west,major market,155,152,254,104,37,29,952,100,60,110,170,11,2011-01-07,1,darjeeling,0
2494,2494,619,california,west,major market,53,79,133,54,26,15,601,50,30,60,90,12,2010-01-12,1,earl grey,0
2495,2495,619,california,west,major market,211,229,487,228,87,63,1436,150,210,220,430,4,2011-01-02,2,caffe latte,0
2496,2496,626,california,west,major market,40,28,141,104,55,33,685,-20,130,30,160,1,2011-01-02,0,amaretto,0
2497,2497,626,california,west,major market,313,474,790,316,161,110,2580,450,390,590,980,2,2010-01-09,0,columbian,0
2498,2498,626,california,west,major market,247,390,650,260,143,91,2548,470,380,580,960,2,2010-01-10,0,columbian,0
2499,2499,626,california,west,major market,40,-30,166,196,107,64,3139,-140,240,-40,200,3,2010-01-08,0,decaf irish cream,1
2500,2500,626,california,west,major market,40,-27,156,173,100,57,3909,-130,200,-30,170,3,2011-01-11,0,decaf irish cream,1
2501,2501,626,california,west,major market,230,349,612,263,119,86,1433,220,250,330,580,6,2010-01-05,2,decaf espresso,1
2502,2502,626,california,west,major market,105,145,245,100,40,28,981,110,80,130,210,8,2010-01-09,3,chamomile,1
2503,2503,626,california,west,major market,89,124,210,86,35,24,1003,80,80,110,190,8,2010-01-12,3,chamomile,1
2504,2504,626,california,west,major market,106,144,243,99,38,27,766,90,60,100,160,11,2010-01-02,1,darjeeling,0
2505,2505,626,california,west,major market,117,111,199,76,32,21,580,50,30,50,80,12,2011-01-10,1,earl grey,0
2506,2506,630,illinois,central,major market,161,270,465,195,109,64,956,180,200,280,480,2,2010-01-05,0,columbian,0
2507,2507,630,illinois,central,major market,232,265,486,191,109,63,865,170,200,270,470,2,2011-01-04,0,columbian,0
2508,2508,630,illinois,central,major market,191,225,412,162,96,53,1148,140,170,230,400,2,2011-01-09,0,columbian,0
2509,2509,630,illinois,central,major market,102,158,267,109,56,34,585,120,110,170,280,3,2010-01-03,0,decaf irish cream,1
2510,2510,630,illinois,central,major market,135,204,345,141,69,45,764,160,140,220,360,3,2010-01-06,0,decaf irish cream,1
2511,2511,630,illinois,central,major market,150,222,376,154,72,49,817,170,160,230,390,3,2010-01-08,0,decaf irish cream,1
2512,2512,630,illinois,central,major market,122,185,312,127,63,40,830,130,120,180,300,3,2010-01-12,0,decaf irish cream,1
2513,2513,630,illinois,central,major market,262,392,687,295,130,97,1714,340,340,470,810,5,2010-01-08,2,caffe mocha,0
2514,2514,630,illinois,central,major market,357,387,672,291,119,96,1742,340,330,470,800,5,2011-01-07,2,caffe mocha,0
2515,2515,630,illinois,central,major market,291,304,567,228,108,75,1691,290,290,390,680,5,2011-01-11,2,caffe mocha,0
2516,2516,630,illinois,central,major market,140,228,456,228,88,63,1459,180,260,270,530,6,2010-01-01,2,decaf espresso,1
2517,2517,630,illinois,central,major market,165,261,521,260,96,72,1559,210,300,310,610,6,2010-01-05,2,decaf espresso,1
2518,2518,630,illinois,central,major market,157,251,501,250,94,70,1820,240,320,320,640,6,2010-01-12,2,decaf espresso,1
2519,2519,630,illinois,central,major market,211,229,487,228,87,63,1436,180,260,270,530,6,2011-01-02,2,decaf espresso,1
2520,2520,630,illinois,central,major market,220,239,509,239,91,66,1417,200,270,290,560,6,2011-01-03,2,decaf espresso,1
2521,2521,630,illinois,central,major market,121,163,276,113,42,31,897,130,90,150,240,8,2010-01-06,3,chamomile,1
2522,2522,630,illinois,central,major market,132,178,301,123,46,34,941,140,100,160,260,8,2010-01-08,3,chamomile,1
2523,2523,630,illinois,central,major market,156,144,259,99,39,27,766,110,80,130,210,8,2011-01-02,3,chamomile,1
2524,2524,630,illinois,central,major market,167,163,274,113,39,31,897,130,90,150,240,8,2011-01-06,3,chamomile,1
2525,2525,630,illinois,central,major market,68,107,190,83,39,27,623,60,70,90,160,9,2010-01-01,3,lemon,1
2526,2526,630,illinois,central,major market,70,109,193,84,39,27,603,60,70,90,160,9,2010-01-03,3,lemon,1
2527,2527,630,illinois,central,major market,67,107,190,83,40,27,574,60,70,90,160,9,2010-01-06,3,lemon,1
